Freq.	V(n007)/V(n002)
2.65460556197491e+004	(-1.24678378573409e+000dB,-4.07029699391571e-001°)
2.66072505979818e+004	(-1.24678370149707e+000dB,-4.08318283819362e-001°)
2.66685866452085e+004	(-1.24678361716756e+000dB,-4.09609033706184e-001°)
2.67300640866268e+004	(-1.24678353273872e+000dB,-4.10901955858740e-001°)
2.67916832481840e+004	(-1.24678344820512e+000dB,-4.12197057146783e-001°)
2.68534444565787e+004	(-1.24678336357342e+000dB,-4.13494344477162e-001°)
2.69153480392628e+004	(-1.24678327884269e+000dB,-4.14793824700895e-001°)
2.69773943244428e+004	(-1.24678319401130e+000dB,-4.16095504728612e-001°)
2.70395836410820e+004	(-1.24678310905402e+000dB,-4.17399391433559e-001°)
2.71019163189020e+004	(-1.24678302400099e+000dB,-4.18705491752075e-001°)
2.71643926883844e+004	(-1.24678293882662e+000dB,-4.20013812606723e-001°)
2.72270130807727e+004	(-1.24678285355392e+000dB,-4.21324360966214e-001°)
2.72897778280740e+004	(-1.24678276816107e+000dB,-4.22637143749794e-001°)
2.73526872630607e+004	(-1.24678268264319e+000dB,-4.23952167960105e-001°)
2.74157417192723e+004	(-1.24678259701129e+000dB,-4.25269440542814e-001°)
2.74789415310175e+004	(-1.24678251125997e+000dB,-4.26588968494369e-001°)
2.75422870333751e+004	(-1.24678242538839e+000dB,-4.27910758790692e-001°)
2.76057785621969e+004	(-1.24678233939183e+000dB,-4.29234818479113e-001°)
2.76694164541086e+004	(-1.24678225326520e+000dB,-4.30561154568071e-001°)
2.77332010465118e+004	(-1.24678216701930e+000dB,-4.31889774081271e-001°)
2.77971326775863e+004	(-1.24678208064483e+000dB,-4.33220684145444e-001°)
2.78612116862911e+004	(-1.24678199413810e+000dB,-4.34553891712896e-001°)
2.79254384123668e+004	(-1.24678190749495e+000dB,-4.35889403923069e-001°)
2.79898131963370e+004	(-1.24678182071840e+000dB,-4.37227227825033e-001°)
2.80543363795105e+004	(-1.24678173380663e+000dB,-4.38567370525431e-001°)
2.81190083039827e+004	(-1.24678164675358e+000dB,-4.39909839161078e-001°)
2.81838293126379e+004	(-1.24678155955945e+000dB,-4.41254640834628e-001°)
2.82487997491504e+004	(-1.24678147222633e+000dB,-4.42601782695538e-001°)
2.83139199579871e+004	(-1.24678138475022e+000dB,-4.43951271853548e-001°)
2.83791902844088e+004	(-1.24678129712553e+000dB,-4.45303115490529e-001°)
2.84446110744724e+004	(-1.24678120935644e+000dB,-4.46657320786232e-001°)
2.85101826750323e+004	(-1.24678112144154e+000dB,-4.48013894932809e-001°)
2.85759054337427e+004	(-1.24678103337110e+000dB,-4.49372845111279e-001°)
2.86417796990590e+004	(-1.24678094514567e+000dB,-4.50734178510860e-001°)
2.87078058202401e+004	(-1.24678085676749e+000dB,-4.52097902397582e-001°)
2.87739841473499e+004	(-1.24678076823417e+000dB,-4.53464023968895e-001°)
2.88403150312592e+004	(-1.24678067953580e+000dB,-4.54832550506439e-001°)
2.89067988236479e+004	(-1.24678059068655e+000dB,-4.56203489254257e-001°)
2.89734358770063e+004	(-1.24678050166397e+000dB,-4.57576847496360e-001°)
2.90402265446376e+004	(-1.24678041249157e+000dB,-4.58952632491919e-001°)
2.91071711806591e+004	(-1.24678032314223e+000dB,-4.60330851558690e-001°)
2.91742701400047e+004	(-1.24678023363379e+000dB,-4.61711512004516e-001°)
2.92415237784264e+004	(-1.24678014394482e+000dB,-4.63094621188060e-001°)
2.93089324524962e+004	(-1.24678005408747e+000dB,-4.64480186395060e-001°)
2.93764965196083e+004	(-1.24677996406243e+000dB,-4.65868215007177e-001°)
2.94442163379806e+004	(-1.24677987385699e+000dB,-4.67258714374155e-001°)
2.95120922666568e+004	(-1.24677978347130e+000dB,-4.68651691873564e-001°)
2.95801246655084e+004	(-1.24677969291057e+000dB,-4.70047154917919e-001°)
2.96483138952364e+004	(-1.24677960216571e+000dB,-4.71445110888543e-001°)
2.97166603173732e+004	(-1.24677951124398e+000dB,-4.72845567222847e-001°)
2.97851642942848e+004	(-1.24677942012714e+000dB,-4.74248531348627e-001°)
2.98538261891725e+004	(-1.24677932883475e+000dB,-4.75654010693016e-001°)
2.99226463660748e+004	(-1.24677923734612e+000dB,-4.77062012705346e-001°)
2.99916251898694e+004	(-1.24677914566159e+000dB,-4.78472544895924e-001°)
3.00607630262751e+004	(-1.24677905379033e+000dB,-4.79885614700479e-001°)
3.01300602418540e+004	(-1.24677896173648e+000dB,-4.81301229668945e-001°)
3.01995172040130e+004	(-1.24677886947420e+000dB,-4.82719397281730e-001°)
3.02691342810058e+004	(-1.24677877701001e+000dB,-4.84140125058955e-001°)
3.03389118419355e+004	(-1.24677868435602e+000dB,-4.85563420542578e-001°)
3.04088502567555e+004	(-1.24677859148889e+000dB,-4.86989291272267e-001°)
3.04789498962725e+004	(-1.24677849842115e+000dB,-4.88417744870269e-001°)
3.05492111321478e+004	(-1.24677840515509e+000dB,-4.89848788861238e-001°)
3.06196343368995e+004	(-1.24677831166217e+000dB,-4.91282430838374e-001°)
3.06902198839042e+004	(-1.24677821798564e+000dB,-4.92718678445797e-001°)
3.07609681473997e+004	(-1.24677812406267e+000dB,-4.94157539265458e-001°)
3.08318795024862e+004	(-1.24677802995216e+000dB,-4.95599020962605e-001°)
3.09029543251285e+004	(-1.24677793562023e+000dB,-4.97043131162096e-001°)
3.09741929921584e+004	(-1.24677784107088e+000dB,-4.98489877532454e-001°)
3.10455958812761e+004	(-1.24677774629337e+000dB,-4.99939267794144e-001°)
3.11171633710527e+004	(-1.24677765130247e+000dB,-5.01391309577715e-001°)
3.11888958409319e+004	(-1.24677755608314e+000dB,-5.02846010583385e-001°)
3.12607936712321e+004	(-1.24677746063693e+000dB,-5.04303378598354e-001°)
3.13328572431483e+004	(-1.24677736497106e+000dB,-5.05763421277769e-001°)
3.14050869387546e+004	(-1.24677726906157e+000dB,-5.07226146403109e-001°)
3.14774831410056e+004	(-1.24677717292432e+000dB,-5.08691561772751e-001°)
3.15500462337387e+004	(-1.24677707655972e+000dB,-5.10159675110372e-001°)
3.16227766016762e+004	(-1.24677697995181e+000dB,-5.11630494233494e-001°)
3.16956746304273e+004	(-1.24677688311084e+000dB,-5.13104026938626e-001°)
3.17687407064901e+004	(-1.24677678602328e+000dB,-5.14580281000424e-001°)
3.18419752172536e+004	(-1.24677668869743e+000dB,-5.16059264352066e-001°)
3.19153785510000e+004	(-1.24677659113079e+000dB,-5.17540984771150e-001°)
3.19889510969063e+004	(-1.24677649330545e+000dB,-5.19025450130067e-001°)
3.20626932450470e+004	(-1.24677639525171e+000dB,-5.20512668295366e-001°)
3.21366053863955e+004	(-1.24677629693459e+000dB,-5.22002647209613e-001°)
3.22106879128266e+004	(-1.24677619836589e+000dB,-5.23495394710496e-001°)
3.22849412171186e+004	(-1.24677609954470e+000dB,-5.24990918788295e-001°)
3.23593656929550e+004	(-1.24677600046495e+000dB,-5.26489227323249e-001°)
3.24339617349271e+004	(-1.24677590113053e+000dB,-5.27990328277896e-001°)
3.25087297385356e+004	(-1.24677580153120e+000dB,-5.29494229654039e-001°)
3.25836701001930e+004	(-1.24677570167190e+000dB,-5.31000939383654e-001°)
3.26587832172257e+004	(-1.24677560154149e+000dB,-5.32510465480540e-001°)
3.27340694878759e+004	(-1.24677550115224e+000dB,-5.34022815977307e-001°)
3.28095293113040e+004	(-1.24677540048986e+000dB,-5.35537998882636e-001°)
3.28851630875904e+004	(-1.24677529955472e+000dB,-5.37056022234802e-001°)
3.29609712177378e+004	(-1.24677519835204e+000dB,-5.38576894080445e-001°)
3.30369541036735e+004	(-1.24677509686193e+000dB,-5.40100622512758e-001°)
3.31131121482511e+004	(-1.24677499510889e+000dB,-5.41627215617200e-001°)
3.31894457552530e+004	(-1.24677489306538e+000dB,-5.43156681465071e-001°)
3.32659553293924e+004	(-1.24677479074029e+000dB,-5.44689028215106e-001°)
3.33426412763155e+004	(-1.24677468813092e+000dB,-5.46224263939137e-001°)
3.34195040026034e+004	(-1.24677458524014e+000dB,-5.47762396845746e-001°)
3.34965439157747e+004	(-1.24677448206303e+000dB,-5.49303435088116e-001°)
3.35737614242874e+004	(-1.24677437858916e+000dB,-5.50847386821669e-001°)
3.36511569375410e+004	(-1.24677427482871e+000dB,-5.52394260250580e-001°)
3.37287308658788e+004	(-1.24677417077061e+000dB,-5.53944063584102e-001°)
3.38064836205900e+004	(-1.24677406641863e+000dB,-5.55496805062907e-001°)
3.38844156139121e+004	(-1.24677396175978e+000dB,-5.57052492893988e-001°)
3.39625272590327e+004	(-1.24677385680483e+000dB,-5.58611135334149e-001°)
3.40408189700919e+004	(-1.24677375154529e+000dB,-5.60172740691460e-001°)
3.41192911621846e+004	(-1.24677364598673e+000dB,-5.61737317259708e-001°)
3.41979442513626e+004	(-1.24677354010976e+000dB,-5.63304873295680e-001°)
3.42767786546368e+004	(-1.24677343392542e+000dB,-5.64875417124328e-001°)
3.43557947899792e+004	(-1.24677332742348e+000dB,-5.66448957118980e-001°)
3.44349930763255e+004	(-1.24677322061957e+000dB,-5.68025501593809e-001°)
3.45143739335773e+004	(-1.24677311348220e+000dB,-5.69605058934290e-001°)
3.45939377826038e+004	(-1.24677300603682e+000dB,-5.71187637529341e-001°)
3.46736850452448e+004	(-1.24677289826917e+000dB,-5.72773245790656e-001°)
3.47536161443122e+004	(-1.24677279017226e+000dB,-5.74361892069819e-001°)
3.48337315035928e+004	(-1.24677268175942e+000dB,-5.75953584865683e-001°)
3.49140315478502e+004	(-1.24677257301457e+000dB,-5.77548332594105e-001°)
3.49945167028273e+004	(-1.24677246394226e+000dB,-5.79146143760551e-001°)
3.50751873952483e+004	(-1.24677235452374e+000dB,-5.80747026764895e-001°)
3.51560440528213e+004	(-1.24677224479005e+000dB,-5.82350990158710e-001°)
3.52370871042402e+004	(-1.24677213470608e+000dB,-5.83958042468629e-001°)
3.53183169791871e+004	(-1.24677202427667e+000dB,-5.85568192172417e-001°)
3.53997341083349e+004	(-1.24677191351727e+000dB,-5.87181447887704e-001°)
3.54813389233490e+004	(-1.24677180241463e+000dB,-5.88797818093144e-001°)
3.55631318568899e+004	(-1.24677169096119e+000dB,-5.90417311446021e-001°)
3.56451133426158e+004	(-1.24677157915000e+000dB,-5.92039936498570e-001°)
3.57272838151842e+004	(-1.24677146699978e+000dB,-5.93665701857043e-001°)
3.58096437102549e+004	(-1.24677135449396e+000dB,-5.95294616179233e-001°)
3.58921934644918e+004	(-1.24677124162999e+000dB,-5.96926688096941e-001°)
3.59749335155655e+004	(-1.24677112840260e+000dB,-5.98561926290236e-001°)
3.60578643021555e+004	(-1.24677101482666e+000dB,-6.00200339418518e-001°)
3.61409862639526e+004	(-1.24677090087659e+000dB,-6.01841936160296e-001°)
3.62242998416611e+004	(-1.24677078656834e+000dB,-6.03486725246665e-001°)
3.63078054770013e+004	(-1.24677067189007e+000dB,-6.05134715435854e-001°)
3.63915036127119e+004	(-1.24677055684462e+000dB,-6.06785915462882e-001°)
3.64753946925519e+004	(-1.24677044140949e+000dB,-6.08440334051665e-001°)
3.65594791613036e+004	(-1.24677032561779e+000dB,-6.10097980001129e-001°)
3.66437574647744e+004	(-1.24677020944589e+000dB,-6.11758862147298e-001°)
3.67282300497995e+004	(-1.24677009289763e+000dB,-6.13422989281584e-001°)
3.68128973642442e+004	(-1.24676997595791e+000dB,-6.15090370246508e-001°)
3.68977598570061e+004	(-1.24676985863288e+000dB,-6.16761013864596e-001°)
3.69828179780176e+004	(-1.24676974092971e+000dB,-6.18434929036672e-001°)
3.70680721782486e+004	(-1.24676962282579e+000dB,-6.20112124635408e-001°)
3.71535229097082e+004	(-1.24676950433915e+000dB,-6.21792609569318e-001°)
3.72391706254478e+004	(-1.24676938545070e+000dB,-6.23476392743527e-001°)
3.73250157795630e+004	(-1.24676926617725e+000dB,-6.25163483081174e-001°)
3.74110588271962e+004	(-1.24676914649305e+000dB,-6.26853889592602e-001°)
3.74973002245392e+004	(-1.24676902641259e+000dB,-6.28547621230372e-001°)
3.75837404288353e+004	(-1.24676890592052e+000dB,-6.30244686943228e-001°)
3.76703798983817e+004	(-1.24676878502856e+000dB,-6.31945095808171e-001°)
3.77572190925324e+004	(-1.24676866372172e+000dB,-6.33648856789963e-001°)
3.78442584717001e+004	(-1.24676854201402e+000dB,-6.35355978982114e-001°)
3.79314984973589e+004	(-1.24676841988029e+000dB,-6.37066471398740e-001°)
3.80189396320468e+004	(-1.24676829732473e+000dB,-6.38780343156282e-001°)
3.81065823393680e+004	(-1.24676817436477e+000dB,-6.40497603344144e-001°)
3.81944270839953e+004	(-1.24676805096882e+000dB,-6.42218261078754e-001°)
3.82824743316729e+004	(-1.24676792716229e+000dB,-6.43942325515249e-001°)
3.83707245492185e+004	(-1.24676780291992e+000dB,-6.45669805749185e-001°)
3.84591782045260e+004	(-1.24676767825077e+000dB,-6.47400711006538e-001°)
3.85478357665678e+004	(-1.24676755315618e+000dB,-6.49135050475812e-001°)
3.86366977053975e+004	(-1.24676742760172e+000dB,-6.50872833295688e-001°)
3.87257644921523e+004	(-1.24676730162933e+000dB,-6.52614068784832e-001°)
3.88150365990553e+004	(-1.24676717520795e+000dB,-6.54358766129164e-001°)
3.89045144994185e+004	(-1.24676704834994e+000dB,-6.56106934597894e-001°)
3.89941986676448e+004	(-1.24676692103702e+000dB,-6.57858583458140e-001°)
3.90840895792306e+004	(-1.24676679329202e+000dB,-6.59613722074216e-001°)
3.91741877107687e+004	(-1.24676666508528e+000dB,-6.61372359719909e-001°)
3.92644935399504e+004	(-1.24676653642218e+000dB,-6.63134505706111e-001°)
3.93550075455681e+004	(-1.24676640730844e+000dB,-6.64900169420186e-001°)
3.94457302075182e+004	(-1.24676627772912e+000dB,-6.66669360243121e-001°)
3.95366620068031e+004	(-1.24676614768961e+000dB,-6.68442087536866e-001°)
3.96278034255343e+004	(-1.24676601719357e+000dB,-6.70218360741018e-001°)
3.97191549469343e+004	(-1.24676588622642e+000dB,-6.71998189288267e-001°)
3.98107170553400e+004	(-1.24676575478328e+000dB,-6.73781582613054e-001°)
3.99024902362044e+004	(-1.24676562287854e+000dB,-6.75568550202502e-001°)
3.99944749761000e+004	(-1.24676549049378e+000dB,-6.77359101510665e-001°)
4.00866717627205e+004	(-1.24676535763507e+000dB,-6.79153246076579e-001°)
4.01790810848842e+004	(-1.24676522428225e+000dB,-6.80950993396979e-001°)
4.02717034325361e+004	(-1.24676509045704e+000dB,-6.82752353068432e-001°)
4.03645392967506e+004	(-1.24676495613523e+000dB,-6.84557334573258e-001°)
4.04575891697344e+004	(-1.24676482134306e+000dB,-6.86365947556858e-001°)
4.05508535448284e+004	(-1.24676468604062e+000dB,-6.88178201645417e-001°)
4.06443329165113e+004	(-1.24676455025187e+000dB,-6.89994106386929e-001°)
4.07380277804013e+004	(-1.24676441395815e+000dB,-6.91813671469998e-001°)
4.08319386332592e+004	(-1.24676427717152e+000dB,-6.93636906506674e-001°)
4.09260659729911e+004	(-1.24676413987535e+000dB,-6.95463821288029e-001°)
4.10204102986506e+004	(-1.24676400208133e+000dB,-6.97294425414629e-001°)
4.11149721104421e+004	(-1.24676386377152e+000dB,-6.99128728638046e-001°)
4.12097519097229e+004	(-1.24676372495364e+000dB,-7.00966740656520e-001°)
4.13047501990060e+004	(-1.24676358562417e+000dB,-7.02808471334852e-001°)
4.13999674819629e+004	(-1.24676344576846e+000dB,-7.04653930342285e-001°)
4.14954042634261e+004	(-1.24676330539400e+000dB,-7.06503127542273e-001°)
4.15910610493920e+004	(-1.24676316449671e+000dB,-7.08356072742390e-001°)
4.16869383470233e+004	(-1.24676302307767e+000dB,-7.10212775706692e-001°)
4.17830366646519e+004	(-1.24676288112114e+000dB,-7.12073246417874e-001°)
4.18793565117816e+004	(-1.24676273864344e+000dB,-7.13937494726258e-001°)
4.19758983990904e+004	(-1.24676259562250e+000dB,-7.15805530487716e-001°)
4.20726628384341e+004	(-1.24676245205651e+000dB,-7.17677363611237e-001°)
4.21696503428479e+004	(-1.24676230796662e+000dB,-7.19553004063276e-001°)
4.22668614265499e+004	(-1.24676216332336e+000dB,-7.21432461829967e-001°)
4.23642966049437e+004	(-1.24676201813439e+000dB,-7.23315746885014e-001°)
4.24619563946208e+004	(-1.24676187239408e+000dB,-7.25202869141231e-001°)
4.25598413133638e+004	(-1.24676172609700e+000dB,-7.27093838774718e-001°)
4.26579518801488e+004	(-1.24676157925097e+000dB,-7.28988665672852e-001°)
4.27562886151481e+004	(-1.24676143184418e+000dB,-7.30887359995719e-001°)
4.28548520397334e+004	(-1.24676128387640e+000dB,-7.32789931809932e-001°)
4.29536426764782e+004	(-1.24676113533958e+000dB,-7.34696391213519e-001°)
4.30526610491605e+004	(-1.24676098623361e+000dB,-7.36606748291498e-001°)
4.31519076827659e+004	(-1.24676083655170e+000dB,-7.38521013217284e-001°)
4.32513831034902e+004	(-1.24676068630763e+000dB,-7.40439196219370e-001°)
4.33510878387422e+004	(-1.24676053548269e+000dB,-7.42361307395004e-001°)
4.34510224171464e+004	(-1.24676038406585e+000dB,-7.44287356996115e-001°)
4.35511873685461e+004	(-1.24676023206631e+000dB,-7.46217355193378e-001°)
4.36515832240058e+004	(-1.24676007948773e+000dB,-7.48151312297355e-001°)
4.37522105158144e+004	(-1.24675992632883e+000dB,-7.50089238627316e-001°)
4.38530697774877e+004	(-1.24675977256253e+000dB,-7.52031144404331e-001°)
4.39541615437716e+004	(-1.24675961819644e+000dB,-7.53977039916471e-001°)
4.40554863506445e+004	(-1.24675946323732e+000dB,-7.55926935517203e-001°)
4.41570447353203e+004	(-1.24675930767325e+000dB,-7.57880841610168e-001°)
4.42588372362517e+004	(-1.24675915150423e+000dB,-7.59838768561363e-001°)
4.43608643931323e+004	(-1.24675899472182e+000dB,-7.61800726711633e-001°)
4.44631267468999e+004	(-1.24675883733575e+000dB,-7.63766726539838e-001°)
4.45656248397393e+004	(-1.24675867932597e+000dB,-7.65736778480299e-001°)
4.46683592150853e+004	(-1.24675852069055e+000dB,-7.67710892992051e-001°)
4.47713304176252e+004	(-1.24675836144096e+000dB,-7.69689080501346e-001°)
4.48745389933021e+004	(-1.24675820157093e+000dB,-7.71671351595068e-001°)
4.49779854893177e+004	(-1.24675804106541e+000dB,-7.73657716779022e-001°)
4.50816704541349e+004	(-1.24675787993393e+000dB,-7.75648186618067e-001°)
4.51855944374811e+004	(-1.24675771815072e+000dB,-7.77642771626849e-001°)
4.52897579903509e+004	(-1.24675755574833e+000dB,-7.79641482469022e-001°)
4.53941616650091e+004	(-1.24675739268645e+000dB,-7.81644329721152e-001°)
4.54988060149936e+004	(-1.24675722898804e+000dB,-7.83651324028190e-001°)
4.56036915951183e+004	(-1.24675706463034e+000dB,-7.85662476032519e-001°)
4.57088189614762e+004	(-1.24675689963880e+000dB,-7.87677796486021e-001°)
4.58141886714420e+004	(-1.24675673397688e+000dB,-7.89697296037028e-001°)
4.59198012836755e+004	(-1.24675656766476e+000dB,-7.91720985368776e-001°)
4.60256573581242e+004	(-1.24675640068143e+000dB,-7.93748875305160e-001°)
4.61317574560265e+004	(-1.24675623304050e+000dB,-7.95780976655541e-001°)
4.62381021399146e+004	(-1.24675606472199e+000dB,-7.97817300095765e-001°)
4.63446919736173e+004	(-1.24675589573725e+000dB,-7.99857856538854e-001°)
4.64515275222634e+004	(-1.24675572606584e+000dB,-8.01902656763743e-001°)
4.65586093522843e+004	(-1.24675555571702e+000dB,-8.03951711674714e-001°)
4.66659380314173e+004	(-1.24675538469093e+000dB,-8.06005032147869e-001°)
4.67735141287082e+004	(-1.24675521296355e+000dB,-8.08062629073355e-001°)
4.68813382145149e+004	(-1.24675504056587e+000dB,-8.10124513351750e-001°)
4.69894108605098e+004	(-1.24675486746371e+000dB,-8.12190696024895e-001°)
4.70977326396836e+004	(-1.24675469366708e+000dB,-8.14261188048111e-001°)
4.72063041263473e+004	(-1.24675451916001e+000dB,-8.16336000363231e-001°)
4.73151258961363e+004	(-1.24675434395440e+000dB,-8.18415144031809e-001°)
4.74241985260127e+004	(-1.24675416804697e+000dB,-8.20498630084176e-001°)
4.75335225942687e+004	(-1.24675399142082e+000dB,-8.22586469576807e-001°)
4.76430986805297e+004	(-1.24675381407546e+000dB,-8.24678673647007e-001°)
4.77529273657572e+004	(-1.24675363601072e+000dB,-8.26775253360395e-001°)
4.78630092322519e+004	(-1.24675345722758e+000dB,-8.28876219905776e-001°)
4.79733448636569e+004	(-1.24675327771040e+000dB,-8.30981584411602e-001°)
4.80839348449609e+004	(-1.24675309747836e+000dB,-8.33091358048673e-001°)
4.81947797625007e+004	(-1.24675291649344e+000dB,-8.35205552112609e-001°)
