Freq.	V(n007)
2.37684028662432e+004	(-1.25561591139064e+000dB,-3.33954907800860e-001°)
2.38231946935813e+004	(-1.25561641598557e+000dB,-3.35115672766257e-001°)
2.38781128291262e+004	(-1.25561692326991e+000dB,-3.36278214466436e-001°)
2.39331575640483e+004	(-1.25561743325339e+000dB,-3.37442539115125e-001°)
2.39883291901893e+004	(-1.25561794595307e+000dB,-3.38608652891438e-001°)
2.40436280000637e+004	(-1.25561846138024e+000dB,-3.39776561916434e-001°)
2.40990542868603e+004	(-1.25561897953855e+000dB,-3.40946272436550e-001°)
2.41546083444438e+004	(-1.25561950044734e+000dB,-3.42117790624760e-001°)
2.42102904673561e+004	(-1.25562002410758e+000dB,-3.43291122716693e-001°)
2.42661009508185e+004	(-1.25562055053954e+000dB,-3.44466274932585e-001°)
2.43220400907325e+004	(-1.25562107975536e+000dB,-3.45643253448519e-001°)
2.43781081836818e+004	(-1.25562161175382e+000dB,-3.46822064562614e-001°)
2.44343055269340e+004	(-1.25562214655862e+000dB,-3.48002714546570e-001°)
2.44906324184417e+004	(-1.25562268416734e+000dB,-3.49185209604417e-001°)
2.45470891568446e+004	(-1.25562322462444e+000dB,-3.50369556009623e-001°)
2.46036760414705e+004	(-1.25562376790402e+000dB,-3.51555760043664e-001°)
2.46603933723376e+004	(-1.25562431402462e+000dB,-3.52743828041764e-001°)
2.47172414501555e+004	(-1.25562486301247e+000dB,-3.53933766247180e-001°)
2.47742205763270e+004	(-1.25562541487776e+000dB,-3.55125581010224e-001°)
2.48313310529499e+004	(-1.25562596961101e+000dB,-3.56319278617461e-001°)
2.48885731828181e+004	(-1.25562652724522e+000dB,-3.57514865421464e-001°)
2.49459472694237e+004	(-1.25562708778979e+000dB,-3.58712347738690e-001°)
2.50034536169585e+004	(-1.25562765125140e+000dB,-3.59911731941540e-001°)
2.50610925303153e+004	(-1.25562821763985e+000dB,-3.61113024379682e-001°)
2.51188643150899e+004	(-1.25562878697232e+000dB,-3.62316231422823e-001°)
2.51767692775826e+004	(-1.25562935925788e+000dB,-3.63521359425513e-001°)
2.52348077247998e+004	(-1.25562993450972e+000dB,-3.64728414817602e-001°)
2.52929799644555e+004	(-1.25563051275118e+000dB,-3.65937403994235e-001°)
2.53512863049731e+004	(-1.25563109397203e+000dB,-3.67148333336523e-001°)
2.54097270554871e+004	(-1.25563167819669e+000dB,-3.68361209288564e-001°)
2.54683025258444e+004	(-1.25563226544094e+000dB,-3.69576038250499e-001°)
2.55270130266065e+004	(-1.25563285571302e+000dB,-3.70792826719736e-001°)
2.55858588690504e+004	(-1.25563344902242e+000dB,-3.72011581098766e-001°)
2.56448403651711e+004	(-1.25563404539210e+000dB,-3.73232307871042e-001°)
2.57039578276826e+004	(-1.25563464481864e+000dB,-3.74455013480432e-001°)
2.57632115700197e+004	(-1.25563524732614e+000dB,-3.75679704472208e-001°)
2.58226019063399e+004	(-1.25563585292557e+000dB,-3.76906387248047e-001°)
2.58821291515248e+004	(-1.25563646163322e+000dB,-3.78135068397896e-001°)
2.59417936211820e+004	(-1.25563707345859e+000dB,-3.79365754411669e-001°)
2.60015956316466e+004	(-1.25563768840623e+000dB,-3.80598451795975e-001°)
2.60615354999828e+004	(-1.25563830650625e+000dB,-3.81833167086165e-001°)
2.61216135439859e+004	(-1.25563892774860e+000dB,-3.83069906828037e-001°)
2.61818300821837e+004	(-1.25563955218047e+000dB,-3.84308677601343e-001°)
2.62421854338382e+004	(-1.25564017978045e+000dB,-3.85549485966182e-001°)
2.63026799189476e+004	(-1.25564081057649e+000dB,-3.86792338498330e-001°)
2.63633138582476e+004	(-1.25564144458969e+000dB,-3.88037241758366e-001°)
2.64240875732132e+004	(-1.25564208182416e+000dB,-3.89284202414602e-001°)
2.64850013860608e+004	(-1.25564272228405e+000dB,-3.90533226996301e-001°)
2.65460556197491e+004	(-1.25564336600245e+000dB,-3.91784322180078e-001°)
2.66072505979818e+004	(-1.25564401298455e+000dB,-3.93037494601060e-001°)
2.66685866452085e+004	(-1.25564466324789e+000dB,-3.94292750877136e-001°)
2.67300640866268e+004	(-1.25564531680247e+000dB,-3.95550097695087e-001°)
2.67916832481840e+004	(-1.25564597364911e+000dB,-3.96809541656380e-001°)
2.68534444565787e+004	(-1.25564663382440e+000dB,-3.98071089525227e-001°)
2.69153480392628e+004	(-1.25564729733339e+000dB,-3.99334747939741e-001°)
2.69773943244428e+004	(-1.25564796418904e+000dB,-4.00600523602554e-001°)
2.70395836410820e+004	(-1.25564863440363e+000dB,-4.01868423232132e-001°)
2.71019163189020e+004	(-1.25564930799512e+000dB,-4.03138453541150e-001°)
2.71643926883844e+004	(-1.25564998497588e+000dB,-4.04410621268794e-001°)
2.72270130807727e+004	(-1.25565066536272e+000dB,-4.05684933176157e-001°)
2.72897778280740e+004	(-1.25565134917100e+000dB,-4.06961395997784e-001°)
2.73526872630607e+004	(-1.25565203639502e+000dB,-4.08240016530558e-001°)
2.74157417192723e+004	(-1.25565272708208e+000dB,-4.09520801519880e-001°)
2.74789415310175e+004	(-1.25565342123211e+000dB,-4.10803757787161e-001°)
2.75422870333751e+004	(-1.25565411885861e+000dB,-4.12088892094325e-001°)
2.76057785621969e+004	(-1.25565481996662e+000dB,-4.13376211273270e-001°)
2.76694164541086e+004	(-1.25565552459528e+000dB,-4.14665722176680e-001°)
2.77332010465118e+004	(-1.25565623273031e+000dB,-4.15957431577368e-001°)
2.77971326775863e+004	(-1.25565694440919e+000dB,-4.17251346432908e-001°)
2.78612116862911e+004	(-1.25565765963395e+000dB,-4.18547473489564e-001°)
2.79254384123668e+004	(-1.25565837843467e+000dB,-4.19845819681040e-001°)
2.79898131963370e+004	(-1.25565910081953e+000dB,-4.21146391876928e-001°)
2.80543363795105e+004	(-1.25565982679697e+000dB,-4.22449196963898e-001°)
2.81190083039827e+004	(-1.25566055638574e+000dB,-4.23754241867017e-001°)
2.81838293126379e+004	(-1.25566128959538e+000dB,-4.25061533495277e-001°)
2.82487997491504e+004	(-1.25566202646447e+000dB,-4.26371078806405e-001°)
2.83139199579871e+004	(-1.25566276698411e+000dB,-4.27682884693160e-001°)
2.83791902844088e+004	(-1.25566351117975e+000dB,-4.28996958113360e-001°)
2.84446110744724e+004	(-1.25566425906478e+000dB,-4.30313306078312e-001°)
2.85101826750323e+004	(-1.25566501065929e+000dB,-4.31631935564386e-001°)
2.85759054337427e+004	(-1.25566576597662e+000dB,-4.32952853549219e-001°)
2.86417796990590e+004	(-1.25566652502711e+000dB,-4.34276066997205e-001°)
2.87078058202401e+004	(-1.25566728784304e+000dB,-4.35601582975053e-001°)
2.87739841473499e+004	(-1.25566805442343e+000dB,-4.36929408490926e-001°)
2.88403150312592e+004	(-1.25566882479477e+000dB,-4.38259550587630e-001°)
2.89067988236479e+004	(-1.25566959896934e+000dB,-4.39592016331291e-001°)
2.89734358770063e+004	(-1.25567037695815e+000dB,-4.40926812778471e-001°)
2.90402265446376e+004	(-1.25567115878934e+000dB,-4.42263946984289e-001°)
2.91071711806591e+004	(-1.25567194447515e+000dB,-4.43603426055987e-001°)
2.91742701400047e+004	(-1.25567273402493e+000dB,-4.44945257088401e-001°)
2.92415237784264e+004	(-1.25567352745772e+000dB,-4.46289447229161e-001°)
2.93089324524962e+004	(-1.25567432480736e+000dB,-4.47636003568020e-001°)
2.93764965196083e+004	(-1.25567512605620e+000dB,-4.48984933238909e-001°)
2.94442163379806e+004	(-1.25567593127049e+000dB,-4.50336243429403e-001°)
2.95120922666568e+004	(-1.25567674041906e+000dB,-4.51689941274250e-001°)
2.95801246655084e+004	(-1.25567755354815e+000dB,-4.53046033971607e-001°)
2.96483138952364e+004	(-1.25567837065215e+000dB,-4.54404528679487e-001°)
2.97166603173732e+004	(-1.25567919177926e+000dB,-4.55765432648378e-001°)
2.97851642942848e+004	(-1.25568001692344e+000dB,-4.57128753072993e-001°)
2.98538261891725e+004	(-1.25568084611180e+000dB,-4.58494497171588e-001°)
2.99226463660748e+004	(-1.25568167935414e+000dB,-4.59862672170796e-001°)
2.99916251898694e+004	(-1.25568251666766e+000dB,-4.61233285362131e-001°)
3.00607630262751e+004	(-1.25568335808446e+000dB,-4.62606343967030e-001°)
3.01300602418540e+004	(-1.25568420361376e+000dB,-4.63981855336896e-001°)
3.01995172040130e+004	(-1.25568505326309e+000dB,-4.65359826700184e-001°)
3.02691342810058e+004	(-1.25568590707137e+000dB,-4.66740265394125e-001°)
3.03389118419355e+004	(-1.25568676504611e+000dB,-4.68123178712955e-001°)
3.04088502567555e+004	(-1.25568762719444e+000dB,-4.69508573982416e-001°)
3.04789498962725e+004	(-1.25568849355463e+000dB,-4.70896458608870e-001°)
3.05492111321478e+004	(-1.25568936413093e+000dB,-4.72286839912349e-001°)
3.06196343368995e+004	(-1.25569023894273e+000dB,-4.73679725240272e-001°)
3.06902198839042e+004	(-1.25569111801736e+000dB,-4.75075122006078e-001°)
3.07609681473997e+004	(-1.25569200136853e+000dB,-4.76473037604652e-001°)
3.08318795024862e+004	(-1.25569288901724e+000dB,-4.77873479441354e-001°)
3.09029543251285e+004	(-1.25569378097252e+000dB,-4.79276454960390e-001°)
3.09741929921584e+004	(-1.25569467727085e+000dB,-4.80681971570973e-001°)
3.10455958812761e+004	(-1.25569557790853e+000dB,-4.82090036760814e-001°)
3.11171633710527e+004	(-1.25569648293339e+000dB,-4.83500657970583e-001°)
3.11888958409319e+004	(-1.25569739233902e+000dB,-4.84913842667472e-001°)
3.12607936712321e+004	(-1.25569830615880e+000dB,-4.86329598391258e-001°)
3.13328572431483e+004	(-1.25569922440384e+000dB,-4.87747932587114e-001°)
3.14050869387546e+004	(-1.25570014709895e+000dB,-4.89168852812919e-001°)
3.14774831410056e+004	(-1.25570107425733e+000dB,-4.90592366609649e-001°)
3.15500462337387e+004	(-1.25570200591141e+000dB,-4.92018481507468e-001°)
3.16227766016762e+004	(-1.25570294207101e+000dB,-4.93447205083542e-001°)
3.16956746304273e+004	(-1.25570388275197e+000dB,-4.94878544881076e-001°)
3.17687407064901e+004	(-1.25570482798401e+000dB,-4.96312508499448e-001°)
3.18419752172536e+004	(-1.25570577777672e+000dB,-4.97749103572385e-001°)
3.19153785510000e+004	(-1.25570673216945e+000dB,-4.99188337687588e-001°)
3.19889510969063e+004	(-1.25570769116582e+000dB,-5.00630218498723e-001°)
3.20626932450470e+004	(-1.25570865478416e+000dB,-5.02074753603970e-001°)
3.21366053863955e+004	(-1.25570962306281e+000dB,-5.03521950732251e-001°)
3.22106879128266e+004	(-1.25571059600135e+000dB,-5.04971817479341e-001°)
3.22849412171186e+004	(-1.25571157363299e+000dB,-5.06424361608975e-001°)
3.23593656929550e+004	(-1.25571255597320e+000dB,-5.07879590765635e-001°)
3.24339617349271e+004	(-1.25571354304549e+000dB,-5.09337512661264e-001°)
3.25087297385356e+004	(-1.25571453487041e+000dB,-5.10798135094624e-001°)
3.25836701001930e+004	(-1.25571553146614e+000dB,-5.12261465741440e-001°)
3.26587832172257e+004	(-1.25571653285636e+000dB,-5.13727512371993e-001°)
3.27340694878759e+004	(-1.25571753906198e+000dB,-5.15196282786044e-001°)
3.28095293113040e+004	(-1.25571855011051e+000dB,-5.16667784766562e-001°)
3.28851630875904e+004	(-1.25571956601201e+000dB,-5.18142026075694e-001°)
3.29609712177378e+004	(-1.25572058678938e+000dB,-5.19619014573087e-001°)
3.30369541036735e+004	(-1.25572161247835e+000dB,-5.21098758091561e-001°)
3.31131121482511e+004	(-1.25572264308719e+000dB,-5.22581264449437e-001°)
3.31894457552530e+004	(-1.25572367864430e+000dB,-5.24066541512914e-001°)
3.32659553293924e+004	(-1.25572471915628e+000dB,-5.25554597180752e-001°)
3.33426412763155e+004	(-1.25572576467166e+000dB,-5.27045439301833e-001°)
3.34195040026034e+004	(-1.25572681519514e+000dB,-5.28539075812120e-001°)
3.34965439157747e+004	(-1.25572787074780e+000dB,-5.30035514636266e-001°)
3.35737614242874e+004	(-1.25572893135745e+000dB,-5.31534763682323e-001°)
3.36511569375410e+004	(-1.25572999705127e+000dB,-5.33036830917724e-001°)
3.37287308658788e+004	(-1.25573106784723e+000dB,-5.34541724310332e-001°)
3.38064836205900e+004	(-1.25573214375797e+000dB,-5.36049451815686e-001°)
3.38844156139121e+004	(-1.25573322481666e+000dB,-5.37560021450697e-001°)
3.39625272590327e+004	(-1.25573431106057e+000dB,-5.39073441199708e-001°)
3.40408189700919e+004	(-1.25573540248052e+000dB,-5.40589719103927e-001°)
3.41192911621846e+004	(-1.25573649911180e+000dB,-5.42108863212373e-001°)
3.41979442513626e+004	(-1.25573760099423e+000dB,-5.43630881584766e-001°)
3.42767786546368e+004	(-1.25573870813962e+000dB,-5.45155782251197e-001°)
3.43557947899792e+004	(-1.25573982056429e+000dB,-5.46683573336504e-001°)
3.44349930763255e+004	(-1.25574093830229e+000dB,-5.48214262911897e-001°)
3.45143739335773e+004	(-1.25574206137581e+000dB,-5.49747859117823e-001°)
3.45939377826038e+004	(-1.25574318980055e+000dB,-5.51284370066348e-001°)
3.46736850452448e+004	(-1.25574432361656e+000dB,-5.52823803949961e-001°)
3.47536161443122e+004	(-1.25574546282433e+000dB,-5.54366168826561e-001°)
3.48337315035928e+004	(-1.25574660747949e+000dB,-5.55911472994583e-001°)
3.49140315478502e+004	(-1.25574775757434e+000dB,-5.57459724573812e-001°)
3.49945167028273e+004	(-1.25574891314434e+000dB,-5.59010931804658e-001°)
3.50751873952483e+004	(-1.25575007422823e+000dB,-5.60565102880965e-001°)
3.51560440528213e+004	(-1.25575124082965e+000dB,-5.62122246059245e-001°)
3.52370871042402e+004	(-1.25575241298967e+000dB,-5.63682369617169e-001°)
3.53183169791871e+004	(-1.25575359072742e+000dB,-5.65245481792832e-001°)
3.53997341083349e+004	(-1.25575477405717e+000dB,-5.66811590912085e-001°)
3.54813389233490e+004	(-1.25575596302273e+000dB,-5.68380705215376e-001°)
3.55631318568899e+004	(-1.25575715763918e+000dB,-5.69952833112032e-001°)
3.56451133426158e+004	(-1.25575835793745e+000dB,-5.71527982859547e-001°)
3.57272838151842e+004	(-1.25575956392348e+000dB,-5.73106162829240e-001°)
3.58096437102549e+004	(-1.25576077565288e+000dB,-5.74687381408197e-001°)
3.58921934644918e+004	(-1.25576199313929e+000dB,-5.76271646986141e-001°)
3.59749335155655e+004	(-1.25576321638832e+000dB,-5.77858967953243e-001°)
3.60578643021555e+004	(-1.25576444545922e+000dB,-5.79449352703883e-001°)
3.61409862639526e+004	(-1.25576568036161e+000dB,-5.81042809685140e-001°)
3.62242998416611e+004	(-1.25576692111108e+000dB,-5.82639347328240e-001°)
3.63078054770013e+004	(-1.25576816774676e+000dB,-5.84238974128849e-001°)
3.63915036127119e+004	(-1.25576942029745e+000dB,-5.85841698582091e-001°)
3.64753946925519e+004	(-1.25577067879483e+000dB,-5.87447529136063e-001°)
3.65594791613036e+004	(-1.25577194323573e+000dB,-5.89056474315654e-001°)
3.66437574647744e+004	(-1.25577321368589e+000dB,-5.90668542663411e-001°)
3.67282300497995e+004	(-1.25577449014765e+000dB,-5.92283742749912e-001°)
3.68128973642442e+004	(-1.25577577265026e+000dB,-5.93902083117259e-001°)
3.68977598570061e+004	(-1.25577706122464e+000dB,-5.95523572328173e-001°)
3.69828179780176e+004	(-1.25577835591439e+000dB,-5.97148219018395e-001°)
3.70680721782486e+004	(-1.25577965671313e+000dB,-5.98776031778486e-001°)
3.71535229097082e+004	(-1.25578096367826e+000dB,-6.00407019238861e-001°)
3.72391706254478e+004	(-1.25578227682530e+000dB,-6.02041190048509e-001°)
3.73250157795630e+004	(-1.25578359617787e+000dB,-6.03678552853652e-001°)
3.74110588271962e+004	(-1.25578492177370e+000dB,-6.05319116374619e-001°)
3.74973002245392e+004	(-1.25578625361784e+000dB,-6.06962889299522e-001°)
3.75837404288353e+004	(-1.25578759178192e+000dB,-6.08609880317813e-001°)
3.76703798983817e+004	(-1.25578893624973e+000dB,-6.10260098198409e-001°)
3.77572190925324e+004	(-1.25579028708569e+000dB,-6.11913551653566e-001°)
3.78442584717001e+004	(-1.25579164429444e+000dB,-6.13570249481811e-001°)
3.79314984973589e+004	(-1.25579300791051e+000dB,-6.15230200440815e-001°)
3.80189396320468e+004	(-1.25579437797050e+000dB,-6.16893413368500e-001°)
3.81065823393680e+004	(-1.25579575449334e+000dB,-6.18559897038252e-001°)
3.81944270839953e+004	(-1.25579713750269e+000dB,-6.20229660290820e-001°)
3.82824743316729e+004	(-1.25579852704599e+000dB,-6.21902712047986e-001°)
3.83707245492185e+004	(-1.25579992315317e+000dB,-6.23579061085460e-001°)
3.84591782045260e+004	(-1.25580132583913e+000dB,-6.25258716355305e-001°)
3.85478357665678e+004	(-1.25580273512718e+000dB,-6.26941686740369e-001°)
3.86366977053975e+004	(-1.25580415108304e+000dB,-6.28627981162878e-001°)
3.87257644921523e+004	(-1.25580557369648e+000dB,-6.30317608590226e-001°)
3.88150365990553e+004	(-1.25580700301474e+000dB,-6.32010577944808e-001°)
3.89045144994185e+004	(-1.25580843906877e+000dB,-6.33706898212952e-001°)
3.89941986676448e+004	(-1.25580988190454e+000dB,-6.35406578372126e-001°)
3.90840895792306e+004	(-1.25581133151558e+000dB,-6.37109627476696e-001°)
3.91741877107687e+004	(-1.25581278797225e+000dB,-6.38816054552561e-001°)
3.92644935399504e+004	(-1.25581425126721e+000dB,-6.40525868597948e-001°)
3.93550075455681e+004	(-1.25581572146222e+000dB,-6.42239078715131e-001°)
3.94457302075182e+004	(-1.25581719857519e+000dB,-6.43955693994318e-001°)
3.95366620068031e+004	(-1.25581868262892e+000dB,-6.45675723506252e-001°)
3.96278034255343e+004	(-1.25582017367333e+000dB,-6.47399176395444e-001°)
3.97191549469343e+004	(-1.25582167173445e+000dB,-6.49126061792885e-001°)
3.98107170553400e+004	(-1.25582317683604e+000dB,-6.50856388891773e-001°)
3.99024902362044e+004	(-1.25582468903064e+000dB,-6.52590166802814e-001°)
3.99944749761000e+004	(-1.25582620831842e+000dB,-6.54327404757270e-001°)
4.00866717627205e+004	(-1.25582773476065e+000dB,-6.56068111930206e-001°)
4.01790810848842e+004	(-1.25582926836608e+000dB,-6.57812297602916e-001°)
4.02717034325361e+004	(-1.25583080919253e+000dB,-6.59559971018173e-001°)
4.03645392967506e+004	(-1.25583235724387e+000dB,-6.61311141355398e-001°)
4.04575891697344e+004	(-1.25583391257493e+000dB,-6.63065818011350e-001°)
4.05508535448284e+004	(-1.25583547522119e+000dB,-6.64824010261494e-001°)
4.06443329165113e+004	(-1.25583704518878e+000dB,-6.66585727366380e-001°)
4.07380277804013e+004	(-1.25583862254213e+000dB,-6.68350978752837e-001°)
4.08319386332592e+004	(-1.25584020729582e+000dB,-6.70119773674295e-001°)
4.09260659729911e+004	(-1.25584179948131e+000dB,-6.71892121630079e-001°)
4.10204102986506e+004	(-1.25584339915071e+000dB,-6.73668031949344e-001°)
4.11149721104421e+004	(-1.25584500633046e+000dB,-6.75447514085623e-001°)
4.12097519097229e+004	(-1.25584662104180e+000dB,-6.77230577384808e-001°)
4.13047501990060e+004	(-1.25584824333428e+000dB,-6.79017231421082e-001°)
4.13999674819629e+004	(-1.25584987323595e+000dB,-6.80807485588694e-001°)
4.14954042634261e+004	(-1.25585151078549e+000dB,-6.82601349439721e-001°)
4.15910610493920e+004	(-1.25585315600819e+000dB,-6.84398832383726e-001°)
4.16869383470233e+004	(-1.25585480894250e+000dB,-6.86199944014609e-001°)
4.17830366646519e+004	(-1.25585646963181e+000dB,-6.88004693912563e-001°)
4.18793565117816e+004	(-1.25585813809969e+000dB,-6.89813091647958e-001°)
4.19758983990904e+004	(-1.25585981439239e+000dB,-6.91625146762921e-001°)
4.20726628384341e+004	(-1.25586149854387e+000dB,-6.93440868881287e-001°)
4.21696503428479e+004	(-1.25586319058344e+000dB,-6.95260267573192e-001°)
4.22668614265499e+004	(-1.25586489054739e+000dB,-6.97083352621640e-001°)
4.23642966049437e+004	(-1.25586659847929e+000dB,-6.98910133596766e-001°)
4.24619563946208e+004	(-1.25586831440484e+000dB,-7.00740620147485e-001°)
4.25598413133638e+004	(-1.25587003837124e+000dB,-7.02574822117684e-001°)
4.26579518801488e+004	(-1.25587177040010e+000dB,-7.04412749055651e-001°)
4.27562886151481e+004	(-1.25587351054552e+000dB,-7.06254410854733e-001°)
4.28548520397334e+004	(-1.25587525883395e+000dB,-7.08099817224547e-001°)
4.29536426764782e+004	(-1.25587701531866e+000dB,-7.09948977962638e-001°)
4.30526610491605e+004	(-1.25587878000693e+000dB,-7.11801902833729e-001°)
4.31519076827659e+004	(-1.25588055295170e+000dB,-7.13658601651607e-001°)
